z (m),u (m/s),V (1/s),T (K),rho (kg/m3),N2,H,H2,O,OH,O2,H2O2,H2O,HO2,CO,CH3,CH2O,CO2,CH4,C2H2,C2H4,CH2CO,C2H6,C,CH,HCO,TXCH2,SXCH2,C2H3,C2H5,HCCO,CH3CHO,CH2CHO,C2H5O
0.34941406249999996,0.49452271747421356,0.0,298.02628311886485,1.1776176587464504,0.727347484239009,2.8380305078822274e-20,2.4797544367101577e-05,6.116777491280613e-18,3.1178484606327558e-18,0.22096479965343516,2.1605547324853502e-10,1.5829372780574812e-06,1.0353653026622796e-08,5.490418610768514e-07,1.7928301972243985e-09,2.564554248742813e-09,1.670057040581701e-08,4.075288298535711e-08,8.042300250542491e-10,0.051660712040630496,4.3777737106656586e-11,1.2309495331551385e-09,1.4864463058251822e-40,2.759296257431365e-37,1.1228440366086039e-18,2.6266331849355222e-20,2.2149824822747725e-26,6.84749183963032e-19,2.382226619043267e-18,3.2094038107090673e-21,8.391502496877813e-11,5.808395623034494e-17,5.066456086183187e-16
0.34946289062499997,0.49460857416303994,0.0,298.05080261444465,1.1774132418435392,0.727340833164753,5.670315659816468e-20,3.1601931205939864e-05,1.1709944979486024e-17,5.95892319386277e-18,0.22096260415991123,4.302501298499943e-10,3.0219624169999017e-06,2.0552094795721205e-08,1.0903372131062452e-06,3.425647171775667e-09,5.887345372954519e-09,3.8100016080303186e-08,7.798546904984854e-08,1.7790340691784808e-09,0.05166069705982257,1.0912506215446363e-10,2.9054064715450166e-09,-2.465792835449111e-41,1.0554807879163005e-36,2.147717212641191e-18,5.029179067072797e-20,7.869268865967275e-26,1.310229992588957e-18,5.406290577402884e-18,4.504125462051749e-20,2.1028792973223095e-10,1.1099665344332724e-16,9.579672692871835e-16
0.34951171875,0.4947550894573814,0.0,298.10304908697395,1.1770645662030732,0.7273313417515318,1.2006247528439766e-19,4.0553091418335476e-05,2.351405886979888e-17,1.1966091886711919e-17,0.22095883167099087,9.029606002784321e-10,6.0452713705252134e-06,4.2976386560520993e-08,2.2810981861588268e-06,6.860160851533643e-09,1.4533217204811183e-08,9.338223566666068e-08,1.564273488494993e-07,4.2092894165705406e-09,0.051660619551198994,2.960091808934154e-10,7.403788862841443e-09,-1.5456945481808713e-40,4.488397555038921e-36,4.314556733388575e-18,1.0101949273128668e-19,3.114696226878859e-25,2.631817547649824e-18,1.5169950593189198e-17,4.832919889018196e-19,5.739039048232825e-10,2.22924832750852e-16,1.9214695718808398e-15
0.349560546875,0.49501927430549897,0.0,298.21432259106393,1.1764363833427511,0.7273173562655469,2.6484802196570686e-19,5.232672934173205e-05,4.854601996103848e-17,2.4748243803382646e-17,0.2209519189923417,1.9459746867646705e-09,1.2395481700169282e-05,9.227712710382407e-08,4.900033421567355e-06,1.4084974979093163e-08,3.702381302005202e-08,2.3616065339103565e-07,3.2165280945309756e-07,1.0266669931054111e-08,0.05166036714981499,8.303300299893129e-10,1.9485603618735144e-08,6.644430348826567e-41,2.0450141208617293e-35,8.918987117870692e-18,2.086958489523727e-19,1.3111324078772484e-24,5.438531663331392e-18,5.511115392566565e-17,5.162776780810179e-18,1.6198720565663954e-09,4.606617827919334e-16,3.996135459905451e-15
0.3495849609375,0.4952396151917966,0.0,298.3170583323056,1.1759129659354448,0.7273075766301813,4.0746142735289566e-19,5.960550352104915e-05,7.172482547879744e-17,3.672314671459225e-17,0.22094603194356688,2.9392069212655836e-09,1.818989123964797e-05,1.3908671746284693e-07,7.3870322004087956e-06,2.068991923113554e-08,6.176890852016607e-08,3.9225965385562753e-07,4.727874054414457e-07,1.6684337618549936e-08,0.051660065273145664,1.469849722719902e-09,3.316151677150359e-08,-1.1687594591893815e-40,4.6507167779277596e-35,1.3180850805308518e-17,3.085259838115458e-19,2.84968218414052e-24,8.036662606602443e-18,1.2258012212449993e-16,2.4483971427733788e-17,2.8786225772850473e-09,6.801328201286628e-16,5.999003631122286e-15
0.349609375,0.49556476147902234,0.0,298.4777086708695,1.1751414346146258,0.7272949344918962,6.426448038736106e-19,6.802969970437107e-05,1.0814686886591173e-16,5.616708803410579e-17,0.22093717072079747,4.5309094738686575e-09,2.716784777859412e-05,2.1393001456091936e-07,1.1363800286137104e-05,3.094124191258751e-08,1.0630194649543055e-07,6.717482857947716e-07,7.074205508243759e-07,2.7885741584442393e-08,0.05165950430855269,2.7031468028147177e-09,5.835205646939953e-08,-1.2789134321624225e-39,1.106885827033701e-34,1.9910176426679268e-17,4.656347938607355e-19,6.503482377532081e-24,1.213178630360061e-17,3.02267036233529e-16,1.0151790265322406e-16,5.317079442844576e-09,1.0268359544744726e-15,9.5712104960544e-15
0.3496337890625,0.4960505310625077,0.0,298.7287949823809,1.1739906486977003,0.7272783283824475,1.0368636325504465e-18,7.777711571678667e-05,1.658546744471855e-16,8.94021121187095e-17,0.22092363842871904,7.080685019070373e-09,4.1071948411357384e-05,3.335657730921405e-07,1.772027210724473e-05,4.6853256796704054e-08,1.8640676254260263e-07,1.171929483030237e-06,1.0715329142343162e-06,4.74279739617044e-08,0.051658479206680596,5.080314877024258e-09,1.0473029379842076e-07,1.766134465472375e-39,2.742450380083581e-34,3.0628322178278954e-17,7.151500511352696e-19,1.5647414236996296e-23,1.864310316517492e-17,8.02169399783976e-16,4.1613413681758415e-16,1.0038440151688286e-08,1.5783086804687674e-15,1.6876803997472462e-14
0.34964599609375,0.49638612737194865,0.0,298.90727296269097,1.173196938101661,0.7272679417251184,1.3363119123517736e-18,8.322529731994204e-05,2.0770200886072117e-16,1.171550314012639e-16,0.22091410600846956,8.93091602815193e-09,5.088331365219084e-05,4.202405019685482e-07,2.2324453842857174e-05,5.8110065624133276e-08,2.504403581733153e-07,1.5700594648796631e-06,1.3289057486337261e-06,6.265353682154448e-08,0.05165765616937821,7.095244859658447e-09,1.4254059506612042e-07,2.4809544505712393e-39,4.430739787554905e-34,3.841823245044911e-17,8.965465557594442e-19,2.5410865332031918e-23,2.3368000619802775e-17,1.3598904328500614e-15,9.38257746909246e-16,1.4055757422294677e-08,1.9779834074348184e-15,2.4689162057796903e-14
0.349658203125,0.49680870193276033,0.0,299.13584798475625,1.1721990425758047,0.7272557385345707,1.7388292924497793e-18,8.909982080803722e-05,2.621929301042865e-16,1.5879291157175315e-16,0.22090192407961515,1.1336923711676317e-08,6.337957394189152e-05,5.328208611674665e-07,2.8303601556733486e-05,7.247703580859432e-08,3.399947716739812e-07,2.1250764148350796e-06,1.6571387202880855e-06,8.353694019907513e-08,0.05165650579291446,1.0042774754433325e-08,1.9622216584710872e-07,3.20188324983395e-39,7.287598830522744e-34,4.863197688906852e-17,1.1333365995103769e-18,4.2924954427930005e-23,2.954561677543803e-17,2.3614714980498875e-15,2.0494299746285675e-15,1.9949938201315654e-08,2.502114594313725e-15,3.912597749354068e-14
0.34967041015625,0.49734194064755377,0.0,299.4284833238252,1.1709422374285599,0.7272413399720771,2.286012267605185e-18,9.54328961739072e-05,3.3366299733096045e-16,2.2516807627713185e-16,0.220886318198093,1.4464698782856257e-08,7.92896545112863e-05,6.790192078425337e-07,3.60659893463481e-05,9.081432985496477e-08,4.651910010794783e-07,2.898516945031008e-06,2.0756076879870815e-06,1.1217049029114784e-07,0.05165490215021794,1.4352750994050003e-08,2.7240819815990104e-07,-2.93933586293682e-39,1.221421841782189e-33,6.212124313491297e-17,1.444913846763843e-18,7.621327250402729e-23,3.767881645143507e-17,4.180819028548738e-15,4.438886800682731e-15,2.8594190266829588e-08,3.193634807392545e-15,6.764256087453872e-14
0.34968261718750004,0.49801599604483326,0.0,299.8029777370594,1.1693573888668443,0.7272242858140923,3.0382434128833613e-18,0.00010225871888461462,4.2818280181790957e-16,3.3793496342018736e-16,0.2208662870318685,1.852917213860152e-08,9.953671952476612e-05,8.688237432936406e-07,4.6139570484492315e-05,1.1422065319251031e-07,6.401240256304233e-07,3.97583023342205e-06,2.6089018006135037e-06,1.514125666961119e-07,0.05165267190594595,2.0651572015370804e-08,3.804805043216965e-07,-2.935210350381698e-39,2.088237597853126e-33,8.011275289035683e-17,1.858782752737339e-18,1.4376961660654634e-22,4.848288738228088e-17,7.512494571180914e-15,9.589571663954791e-15,4.126477898463582e-08,4.114583203208688e-15,1.2698262703255794e-13
0.34969482421875003,0.49886920613747393,0.0,300.28198564766086,1.1673574507792397,0.7272040186611598,4.086416795495191e-18,0.00010961341890907957,5.545154316114587e-16,5.413096399464194e-16,0.22084053762273698,2.380822570541304e-08,0.0001252876471088302,1.115156748728851e-06,5.920604066662568e-05,1.4409987043261067e-07,8.843920469122177e-07,5.4754960006238756e-06,3.28817287326326e-06,2.0516236351732938e-07,0.051649576956667054,2.9850707972779524e-08,5.336893314728551e-07,1.923750027420303e-39,3.649556300763276e-33,1.0441682392830098e-16,2.4153104885558578e-18,2.9038186593834616e-22,6.300082726017911e-17,1.3652065875326958e-14,2.0693995045180483e-14,5.982428682319549e-08,5.356281899002575e-15,2.551463921536445e-13
0.34970703125,0.49995023746373957,0.0,300.894288569035,1.1648332996164232,0.7271798661542843,5.571448543507145e-18,0.00011753493234608646,7.256864967564826e-16,9.268033978328088e-16,0.22080740346372774,3.066044152782365e-08,0.00015801369109202807,1.434714497628249e-06,7.614393423003859e-05,1.822465412935421e-07,1.225190083463578e-06,7.561485224107124e-06,4.152800815902044e-06,2.78728902661705e-07,0.05164529102341995,4.3273926211405564e-08,7.507140538067742e-07,-2.810474598594354e-39,6.543005261656024e-33,1.3778808850658333e-16,3.175916847048993e-18,6.285794621665274e-22,8.279811136643161e-17,2.5022367498462068e-14,4.462008026716168e-14,8.698579557509525e-08,7.0572045495417006e-15,5.39000349159511e-13
0.34971923828125,0.5013207365981156,0.0,301.67636732031826,1.1616489050516727,0.7271510215607631,7.719089653733634e-18,0.0001260627662790034,9.616909343896823e-16,1.6851598263485133e-15,0.2207647416738617,3.9547409941303246e-08,0.00019956398019217668,1.8490333909554057e-06,9.808272158931375e-05,2.3095594924540143e-07,1.7001577059865973e-06,1.0460187194281888e-05,5.252428483378008e-06,3.793235449753935e-07,0.05163936830529736,6.28391657011644e-08,1.057826161371327e-06,-1.8745306333768776e-38,1.209816013431496e-32,1.8456650280169482e-16,4.238050520016153e-18,1.448275394722277e-21,1.1030234579121467e-16,4.6165170486751096e-14,9.612319292017536e-14,1.2669167875585292e-07,9.434750912714665e-15,1.1780750001716488e-12
0.3497314453125,0.5030585782084698,0.0,302.67432653932633,1.1576359294435146,0.7271165235392248,1.0904669558816662e-17,0.00013523761969424147,1.294308717599006e-15,3.214935801551122e-15,0.22070980530036816,5.1061482348789736e-08,0.00025225317378571404,2.3858342143303745e-06,0.00012647002622419805,2.931659451746675e-07,2.361220466141065e-06,1.4483227433744918e-05,6.649414994523362e-06,5.167120116872443e-07,0.05163120186592685,9.131675176757829e-08,1.4918655414184814e-06,-8.644713305538585e-39,2.3249436915421446e-32,2.5185609959261776e-16,5.763913565707694e-18,3.508127279508186e-21,1.494147101037245e-16,8.561477199869742e-14,2.0684856508625748e-13,1.8465299252986758e-07,1.2843708028744211e-14,2.632028036746774e-12
0.34974365234375,0.505261792126898,0.0,303.9462192264883,1.1525880124389623,0.7270752365734608,1.5778456552401744e-17,0.00014510081504898528,1.7759011800060893e-15,6.348112264567718e-15,0.22063908691801265,6.595983941165231e-08,0.00031896379161268205,3.0807026336570525e-06,0.00016315403752521093,3.726402645323015e-07,3.2797165136751367e-06,2.00579239832578e-05,8.421741544200472e-06,7.040685968179481e-07,0.05161996900240566,1.3269278381384534e-07,2.1042983805374047e-06,1.2723633843744863e-38,4.6931380720287517e-32,3.517743257760776e-16,8.038025512445736e-18,8.81038746798941e-21,2.066449608851612e-16,1.5944772796111405e-13,4.445110349721856e-13,2.6911080235033585e-07,1.788842309204909e-14,5.9610920708969935e-12
0.349755859375,0.5080532296659953,0.0,305.56480520597364,1.1462552558355719,0.7270258345450129,2.3518131162195312e-17,0.0001556934876688074,2.4958328968088695e-15,1.2815363830707281e-14,0.22054813054378616,8.520558445845713e-08,0.0004032622045029655,3.979167228889554e-06,0.0002104828014499191,4.7420608768296013e-07,4.553144347676957e-06,2.7767425625274212e-05,1.066637149562868e-05,9.590802748594948e-07,0.05160456054353451,1.9267481741360234e-07,2.9666850006445346e-06,-2.6838860852253334e-38,1.009018177522315e-31,5.059339176990062e-16,1.1587187922115896e-17,2.2657565099324425e-20,2.932811774399828e-16,2.980244134344269e-13,9.535924278405675e-13,3.918986788926818e-07,2.565086992061603e-14,1.3609768496364843e-11
0.34976806640624997,0.5115859802298448,0.0,307.6207472780426,1.1383398045568711,0.726966791248266,3.6354022290020664e-17,0.00016705547604095112,3.611582737887594e-15,2.6198390722834432e-14,0.22043131088953205,1.100161696717411e-07,0.0005095246964862052,5.139233624734742e-06,0.00027142109755832463,6.040627155301979e-07,6.313886519622424e-06,3.840275097980686e-05,1.3503008660063266e-05,1.3053491147467469e-06,0.051583491023613114,2.793855251305801e-07,4.177937153865127e-06,-1.4413884914810536e-38,2.349546789018806e-31,7.549166546099347e-16,1.7438506109054965e-17,5.909262453989713e-20,4.2965817371242783e-16,5.58750374663497e-13,2.0412560677262445e-12,5.699041689712878e-07,3.820039479831279e-14,3.1201825150489233e-11
0.34978027343749996,0.5160494596688303,0.0,310.2261944088862,1.128493933745404,0.7268963833343562,5.866716248838185e-17,0.0001792238592832559,5.407542681440909e-15,5.3878376860957064e-14,0.220281582695314,1.4191869846510924e-07,0.0006430660616567351,6.634420642988945e-06,0.00034968377118238243,7.701835316461981e-07,8.74022752912972e-06,5.302884475801924e-05,1.707810469304956e-05,1.7741336131869607e-06,0.05155478726305905,4.04296907544738e-07,5.87376560332316e-06,1.0195168644059458e-40,6.02614191080265e-31,1.1801869217266206e-15,2.7681594100000586e-17,1.552623109575835e-19,6.53783885410442e-16,1.0489524454226322e-12,4.357552098712614e-12,8.270420221035684e-07,5.992720944095996e-14,7.162068082325101e-11
0.349786376953125,0.5187192123928234,0.0,311.7875892316934,1.1226857822799252,0.726856075971333,7.666800282685287e-17,0.00018564103131258532,6.75910647675345e-15,7.894386160476894e-14,0.22019081509517027,1.6130148502040726e-07,0.0007227151451136066,7.545256520760801e-06,0.0003971887960902415,8.710121620846054e-07,1.0297346615858247e-05,6.240179016514173e-05,1.9215681531044295e-05,2.0708106250481594e-06,0.05153653859293929,4.873788691359453e-07,6.976223441054495e-06,6.2213102763298194e-43,1.0259139415862837e-30,1.5233894009370678e-15,3.602767397451234e-17,2.576043634756337e-19,8.232173073311241e-16,1.4480975760063186e-12,6.497436720332932e-12,9.984469684378798e-07,7.843919964898662e-14,1.1154469345802928e-10
0.34979248046875,0.5217353841049075,0.0,313.5536916520012,1.1161954939053202,0.7268119948647795,1.0173161090242915e-16,0.00019227849476643224,8.54951121736176e-15,1.1542328857621043e-13,0.22008742322592312,1.834116860125594e-07,0.0008123703204683372,8.586339974864034e-06,0.0004513432344742409,9.860027256177826e-07,1.2143798005416454e-05,7.35063312146745e-05,2.1626489510845242e-05,2.4191668637011623e-06,0.05151504640804876,5.884768705657092e-07,8.295898235161958e-06,1.7912273001578396e-43,1.807159110011487e-30,2.015931739424096e-15,4.778028606039819e-17,4.2697222751467294e-19,1.0504959856559033e-15,2.0059257694733225e-12,9.65253699194069e-12,1.207350619957261e-06,1.0665568141622515e-13,1.7393980006101701e-10
0.349798583984375,0.5251398581339541,0.0,315.5492746063177,1.1089592148236898,0.7267638567825964,1.375026636441697e-16,0.00019913958908063982,1.0956513586423139e-14,1.6863420684202828e-13,0.21996977051532032,2.0860555000336629e-07,0.000913157408559426,9.775374444473018e-06,0.0005130112807106049,1.1171644868123135e-06,1.4330096955378826e-05,8.664452642624277e-05,2.4342337516501433e-05,2.8276750346148463e-06,0.05148977212971405,7.113051282205524e-07,9.873369486993016e-06,4.340473875017552e-43,3.309284027085195e-30,2.759537923578539e-15,6.46622679498169e-17,7.079190784868931e-19,1.3595537589851731e-15,2.788017244324219e-12,1.4304091675280536e-11,1.4615503167066087e-06,1.532628572665316e-13,2.71242573015346e-10
0.3498046875,0.5289786920163838,0.0,317.8015670226518,1.100911423348619,0.7267113766706189,1.8983409518896014e-16,0.0002062270237420936,1.424025566668172e-14,2.464669402113767e-13,0.21983604329678963,2.372783873803096e-07,0.0010262953611697313,1.1132219365150832e-05,0.0005831514385964604,1.2667961417177835e-06,1.6914536718141042e-05,0.00010216542571189151,2.7397930325700915e-05,3.306033912514237e-06,0.051460098887639215,8.602752867530329e-07,1.175605855830039e-05,1.1391500285468529e-42,6.322473502735397e-30,3.956879577234211e-15,8.93744105077428e-17,1.1753176006947264e-18,1.785721902256685e-15,3.88674044488945e-12,2.1155612504905612e-11,1.7703188465263823e-06,2.3744864991302294e-13,4.2264253875850876e-10
0.34981079101562496,0.5333023035190343,0.0,320.340358881806,1.0919860666382009,0.7266542727276645,2.686692082476739e-16,0.00021354277766777048,1.879179179870862e-14,3.608485788051512e-13,0.21968424075173928,2.69866925819758e-07,0.0011530957013094704,1.2679088674145722e-05,0.0006628221795917982,1.4375278894577983e-06,1.9964067820842753e-05,0.00012047064844405704,3.083093148464149e-05,3.865298033907324e-06,0.051425323352222926,1.04060426026602e-06,1.3999147737897126e-05,3.2103837553619134e-42,1.265668912774349e-29,6.035985297769917e-15,1.262494383671992e-16,1.956481251323531e-18,2.3820648207451776e-15,5.43286881940331e-12,3.1233128895189794e-11,2.144633457426914e-06,4.030738158668955e-13,6.576173863833786e-10
0.34981689453125,0.5381656042941232,0.0,323.19807417193044,1.08211799509684,0.7265922725797586,3.9197728667853647e-16,0.00022108799638930705,2.5215838579316487e-14,5.302801732125699e-13,0.21951216659451064,3.068513188832112e-07,0.0012949597061383024,1.4440752336743797e-05,0.0007531867682981803,1.632369381710638e-06,2.355518355344494e-05,0.00014202012250898806,3.468197493716709e-05,4.5180077581556975e-06,0.05138464760955306,1.2584313336506447e-06,1.6666552136598184e-05,9.833715823561967e-42,2.6718648890175064e-29,9.93827858988753e-15,1.8241584324223915e-16,3.271715313073114e-18,3.2299120150177854e-15,7.611868892864531e-12,4.602881045062772e-11,2.5974239074945083e-06,7.521187248499789e-13,1.0212160975858388e-09
0.349822998046875,0.543628064474499,0.0,326.4098017285327,1.0712447035120778,0.7265251205911609,5.94678052833558e-16,0.00022886289001259645,3.4477564708724715e-14,7.844471915880184e-13,0.21931742312540103,3.4875667336486025e-07,0.0014533729307540455,1.6444737292879185e-05,0.0008555169339323015,1.8547642122634982e-06,2.7774782032593185e-05,0.00016733783783596585,3.899461355821283e-05,5.278315640431283e-06,0.05133717135416021,1.5209429857485492e-06,1.9831926035224648e-05,3.3368833056978925e-41,6.00810389287442e-29,1.7784314237879025e-14,2.699599532625193e-16,5.511735437840244e-18,4.456987648515e-15,1.0687236155932244e-11,6.770570274352632e-11,3.1438356816137004e-06,1.5228248600399182e-12,1.5818716662359984e-09
0.3498291015625,0.5497536904176309,0.0,330.01327332340094,1.0593083682738427,0.726452586295487,9.500863590681461e-16,0.00023686663563682865,4.8171135601543973e-14,1.1729166385521686e-12,0.21909740830924054,3.9615395246515905e-07,0.0016298967153338159,1.8721523653639194e-05,0.0009711950461978664,2.108651636114606e-06,3.272096844747057e-05,0.00019701742976027456,4.38151929177129e-05,6.1621042260577834e-06,0.05128188472744368,1.8365030776560738e-06,2.3579678768564364e-05,1.2898032733109098e-40,1.4605883336087392e-28,3.439927351037463e-14,4.1010219282346807e-16,9.391824218208983e-18,6.2697131255056505e-15,1.5034565989780718e-11,9.938794813663953e-11,3.8015024545458087e-06,3.2696906576670805e-12,2.4428091449625337e-09
0.34983520507812504,0.5566108976380423,0.0,334.0487783042043,1.0462581441003678,0.7263744738593292,1.623418518807825e-15,0.0002450972885741412,6.902306430333711e-14,1.7819660576773733e-12,0.21884931653024076,4.496601111706887e-07,0.0018261564045128382,2.1304731530682822e-05,0.0011017144522622061,2.398536241186328e-06,3.850375506713047e-05,0.00023172737185553124,4.919263966544572e-05,7.187089658484551e-06,0.05121766217328912,2.2147851559686025e-06,2.8005968519866758e-05,5.861189766784686e-40,3.911156333886005e-28,7.07613453486252e-14,6.415443005627782e-16,1.6270832900952503e-17,9.012678868932884e-15,2.1193141826428974e-11,1.455696521071345e-10,4.590819570838352e-06,7.270979342342784e-12,3.758447272160172e-09
0.34984130859375,0.5642722620888397,0.0,338.55900480674893,1.0320526523721354,0.7262906324047551,3.0078358709869576e-15,0.0002535517072283726,1.0185318373458627e-13,2.7676262704799255e-12,0.2185701436163584,5.099373299715075e-07,0.002043826141880562,2.4231293612300277e-05,0.0012486776546505797,2.7295663594977214e-06,4.5245612179578044e-05,0.00027221552897208393,5.517815606258247e-05,8.372905002965392e-06,0.05114325770926729,2.666902718801619e-06,3.321963610464691e-05,2.9110241812430916e-39,1.1743094983898249e-27,1.5166178100411312e-13,1.0376115701574878e-15,2.8832095805393196e-17,1.3281392256376897e-14,2.9949585642053885e-11,2.126870280454768e-10,5.535207879737263e-06,1.643307002097271e-11,5.757527940953727e-09
0.349847412109375,0.5728141356985105,0.0,343.5887992635254,1.0166625585080176,0.7262009669200333,6.071556699640135e-15,0.00026222549676941,1.5543380820289002e-13,4.421115947575656e-12,0.21825669660887512,5.776912353861768e-07,0.0022846102848939113,2.754160853668817e-05,0.0014137920628361428,3.1076221456996648e-06,5.3081821327298574e-05,0.00031931280425710306,6.182481549743015e-05,9.741157045214705e-06,0.05105730201397896,3.205532475300896e-06,3.934303564414057e-05,-3.8577632347383047e-38,3.988343936321721e-27,3.323720127714543e-13,1.7421061086128298e-15,5.257094367236191e-17,2.0141617698996688e-14,4.248872763532983e-11,3.0991319770804864e-10,6.661354918724837e-06,3.725294718656083e-11,8.774936768717937e-09
